curve,strategy,capital_multiple,capital_parent,capital_usd,trial,attacker_avg,best_honest_avg,is_top,snipe_fees,hop_fees,protocol_fees,price_impact_loss,round_trip_loss,mark_to_market,capital_deployed,cost_parent,cost_usd,cost_pct_of_capital,fee_share_of_cost,win_h0.0025,win_h0.005,win_h0.01,win_h0.0015
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,9,6367670.523804616,6430986.337114668,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,10,6367670.523804616,5306244.09267124,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,11,6367670.523804616,7269285.38473123,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,12,6367670.523804616,5468056.945694178,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,13,6367670.523804616,5970583.135045975,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,14,6367670.523804616,6983097.907468239,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,15,6367670.523804616,6507348.245007456,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,16,6367670.523804616,7054776.109388437,False,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,False,False,False,False
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,17,6367670.523804616,5577101.950712939,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
SINGLE_LIKE,self_fund_win,1.0,6405545.177953276,1601.386294488319,18,6367670.523804616,5970324.9156773705,True,0.0,9604.714647767814,0.0,-3.474269760772586e-09,9604.71464776434,0.0,6405545.177953276,9604.71464776434,2.401178661941085,0.0014994374999995356,1.0000000000003617,True,True,False,True
