shock,reinforcement,external_market,dst,mode,hops,uses_external,slippage_frac,slippage_usd_on_5k,protocol_fee_eth,hop_fee_legs,exhausted,tokens_out,link6_drawdown,excess_slippage_vs_healthy
0.99,fee_funded_3_rounds,arbitraged,10,DEPTH_CAPPED(3),2,True,0.058197276408182064,290.9863820409103,0.0,2,False,6173351.600812507,0.47256601961102584,0.023338759584618507
0.99,fee_funded_3_rounds,arbitraged,12,FULL_LINE,13,False,0.11068029643418598,553.4014821709299,0.0125,13,False,5829334.613414806,0.47256601961102584,0.0068984661846075435
0.99,fee_funded_3_rounds,arbitraged,12,PARENT_SOURCED,4,True,0.0753908646458511,376.95432322925546,0.0,4,False,6060650.646767775,0.47256601961102584,0.025642557998481252
0.99,fee_funded_3_rounds,arbitraged,12,DEPTH_CAPPED(3),4,True,0.0753908646458511,376.95432322925546,0.0,4,False,6060650.646767775,0.47256601961102584,0.025642557998481252
0.99,cap_max,independent,10,FULL_LINE,11,False,0.05838578130562344,291.9289065281172,0.0125,11,False,2847137.8212969163,0.4934354020166928,-0.0320845492977172
0.99,cap_max,independent,10,PARENT_SOURCED,2,True,-0.6921664693715281,-3460.832346857641,0.0,2,False,5116565.849609255,0.4934354020166928,-0.7270249861950917
0.99,cap_max,independent,10,DEPTH_CAPPED(3),2,True,-0.6921664693715281,-3460.832346857641,0.0,2,False,5116565.849609255,0.4934354020166928,-0.7270249861950917
0.99,cap_max,independent,12,FULL_LINE,13,False,0.06714097223456184,335.70486117280916,0.0125,13,False,2820664.946597743,0.4934354020166928,-0.0366408580150166
0.99,cap_max,independent,12,PARENT_SOURCED,4,True,-0.6660604491506272,-3330.302245753136,0.0,4,False,5037629.661031378,0.4934354020166928,-0.7158087557979971
0.99,cap_max,independent,12,DEPTH_CAPPED(3),4,True,-0.6660604491506272,-3330.302245753136,0.0,4,False,5037629.661031378,0.4934354020166928,-0.7158087557979971
0.99,cap_max,arbitraged,10,FULL_LINE,11,False,0.06297517314560397,314.87586572801985,0.0125,11,False,3479740.497639348,0.501406890160475,-0.027495157457736674
0.99,cap_max,arbitraged,10,PARENT_SOURCED,2,True,-0.2729168557885633,-1364.5842789428164,0.0,2,False,4727110.964695384,0.501406890160475,-0.30777537261212684
0.99,cap_max,arbitraged,10,DEPTH_CAPPED(3),2,True,-0.2729168557885633,-1364.5842789428164,0.0,2,False,4727110.964695384,0.501406890160475,-0.30777537261212684
0.99,cap_max,arbitraged,12,FULL_LINE,13,False,0.07329586747055461,366.47933735277303,0.0125,13,False,3441413.511014192,0.501406890160475,-0.030485962779023823
0.99,cap_max,arbitraged,12,PARENT_SOURCED,4,True,-0.25461092530433493,-1273.0546265216747,0.0,4,False,4659129.9616020275,0.501406890160475,-0.3043592319517048
0.99,cap_max,arbitraged,12,DEPTH_CAPPED(3),4,True,-0.25461092530433493,-1273.0546265216747,0.0,4,False,4659129.9616020275,0.501406890160475,-0.3043592319517048
